Nitrogen,Phosphorus,Potassium,Temperature,pH,Rainfall,Crop,Fertilizer
29,35,28,28.3471611,6.967417766,90.40260445,mango,Diammonium phosphate
22,28,26,27.67256197,4.947683034,92.84991507,mango,Diammonium phosphate
23,24,32,28.1218093,5.630619901,93.30247448,mango,Diammonium phosphate
1,35,34,30.79375683,6.27339822,92.21318555,mango,Diammonium phosphate
2,24,34,28.89409382,6.472774648,94.76322976,mango,Diammonium phosphate
39,37,25,33.33024826,6.953246506,98.28583013,mango,Diammonium phosphate
15,36,27,27.78912455,5.643710216,91.01152997,mango,Diammonium phosphate
3,18,31,31.65333432,6.392313973,91.09745581,mango,Diammonium phosphate
8,38,32,29.75150773,4.981816523,91.405983,mango,Diammonium phosphate
33,31,34,31.32995611,5.421265283,89.78216168,mango,Diammonium phosphate
14,29,32,35.63627319,6.942520105,97.51952041,mango,Diammonium phosphate
18,20,26,31.66524687,5.435840509,89.98024312,mango,Diammonium phosphate
9,21,32,32.26935342,5.870116071,95.94035356,mango,Diammonium phosphate
20,30,27,27.81005614,4.74910393,95.89898581,mango,Diammonium phosphate
9,38,25,34.58561471,5.497946899,100.3060719,mango,Diammonium phosphate
26,24,34,31.27180992,6.811291098,89.74409017,mango,Diammonium phosphate
31,36,29,33.93679864,6.460542749,97.4611918,mango,Diammonium phosphate
14,18,35,31.09154239,4.791146778,91.46664318,mango,Diammonium phosphate
40,16,35,31.89356292,6.4841522,89.59371481,mango,Diammonium phosphate
28,27,34,32.45465292,6.526654345,95.04871605,mango,Diammonium phosphate
0,17,30,35.47478322,6.279133738,97.79072474,mango,Diammonium phosphate
1,29,29,27.32961444,6.052026047,93.53197359,mango,Diammonium phosphate
2,36,31,30.90225239,5.73171945,91.77522598,mango,Diammonium phosphate
12,27,26,29.09382275,5.32307197,96.23520043,mango,Diammonium phosphate
7,28,35,30.02086169,4.66910839,96.63721027,mango,Diammonium phosphate
0,36,26,34.13072188,5.101206389,96.38808001,mango,Diammonium phosphate
26,35,31,33.44619894,5.339556562,98.05089394,mango,Diammonium phosphate
27,21,30,35.3915464,5.061081874,91.22881052,mango,Diammonium phosphate
22,38,31,31.53356352,5.821106036,98.57025046,mango,Diammonium phosphate
22,18,31,30.7645515,5.956027059,90.38503469,mango,Diammonium phosphate
28,23,28,30.01821337,5.676032581,96.08745082,mango,Diammonium phosphate
7,31,27,31.32863689,6.524114355,94.67344737,mango,Diammonium phosphate
29,34,26,33.88004781,6.273953676,89.29147581,mango,Diammonium phosphate
8,37,33,28.07802689,6.128167757,97.45373619,mango,Diammonium phosphate
39,16,27,35.53845018,4.934964765,91.54560427,mango,Diammonium phosphate
40,24,25,28.70595247,5.445008416,95.8946444,mango,Diammonium phosphate
19,38,26,31.48451729,4.525722333,93.17221967,mango,Diammonium phosphate
21,21,30,27.69819273,5.403908328,100.7720705,mango,Diammonium phosphate
22,18,33,30.41235793,6.621623545,93.92375879,mango,Diammonium phosphate
31,20,30,32.17752026,6.207495815,91.88766069,mango,Diammonium phosphate
18,26,31,32.6112614,5.418475257,91.10190759,mango,Diammonium phosphate
119,25,51,26.47330219,6.283818329,53.65742581,watermelon,Potassium Chloride
119,19,55,25.18780042,6.818261383,46.87420883,watermelon,Potassium Chloride
105,30,50,25.29954705,6.37620108,57.04147057,watermelon,Potassium Chloride
114,8,50,24.74631269,6.581587932,57.95826144,watermelon,Potassium Chloride
93,22,52,26.58740671,6.932739726,41.87540028,watermelon,Potassium Chloride
80,26,55,24.53442564,6.140099215,49.11618732,watermelon,Potassium Chloride
85,27,45,26.0713757,6.467095849,57.79652846,watermelon,Potassium Chloride
85,22,53,25.96534238,6.849471704,59.46338556,watermelon,Potassium Chloride
82,22,45,26.22338015,6.512196212,54.60159289,watermelon,Potassium Chloride
118,13,54,24.41311871,6.039584629,44.07843475,watermelon,Potassium Chloride
83,25,53,26.49195283,6.057697106,57.72799157,watermelon,Potassium Chloride
86,15,47,24.04355803,6.423898762,53.78929956,watermelon,Potassium Chloride
101,10,47,25.5421695,6.936997681,57.57343233,watermelon,Potassium Chloride
119,9,50,26.74550678,6.251286661,40.794305,watermelon,Potassium Chloride
104,17,46,25.7131428,6.190015912,43.08961827,watermelon,Potassium Chloride
95,12,51,25.76484262,6.681606702,44.22066914,watermelon,Potassium Chloride
102,14,52,26.79489868,6.51075991,57.74091817,watermelon,Potassium Chloride
109,21,55,24.9004602,6.770278088,57.44942094,watermelon,Potassium Chloride
81,18,50,26.80750629,6.429788073,58.79889057,watermelon,Potassium Chloride
103,17,51,25.11189154,6.209888345,44.20656987,watermelon,Potassium Chloride
105,14,50,26.2148837,6.419052193,59.65590798,watermelon,Potassium Chloride
97,8,52,24.9103226,6.237861736,49.48575692,watermelon,Potassium Chloride
120,19,49,25.79448878,6.762471629,56.45229202,watermelon,Potassium Chloride
95,16,55,25.26931156,6.612847999,40.12650421,watermelon,Potassium Chloride
83,29,52,25.76402693,6.704688865,46.05122728,watermelon,Potassium Chloride
83,9,45,25.85483596,6.049609892,46.85176955,watermelon,Potassium Chloride
91,21,50,24.33528185,6.762030215,48.32113628,watermelon,Potassium Chloride
116,5,54,25.37601283,6.65398725,57.23028471,watermelon,Potassium Chloride
112,28,54,24.86094646,6.738030547,55.29563514,watermelon,Potassium Chloride
88,29,51,24.71885473,6.095689937,48.45978627,watermelon,Potassium Chloride
118,15,45,24.21495706,6.538006356,48.01138482,watermelon,Potassium Chloride
92,21,48,25.81692236,6.377427122,54.82963379,watermelon,Potassium Chloride
106,14,45,24.47018505,6.417011754,57.26773002,watermelon,Potassium Chloride
99,5,47,24.13078816,6.649086972,51.19470197,watermelon,Potassium Chloride
98,8,51,26.1793464,6.25933595,49.43050977,watermelon,Potassium Chloride
108,22,46,26.17668721,6.121168559,53.33484977,watermelon,Potassium Chloride
119,7,55,26.03867719,6.031424482,44.3993381,watermelon,Potassium Chloride
117,27,48,26.53259325,6.835268184,54.30660782,watermelon,Potassium Chloride
109,10,53,26.81938687,6.551750306,46.06193778,watermelon,Potassium Chloride
80,16,46,25.50405534,6.940236218,48.47833278,watermelon,Potassium Chloride
100,18,52,26.20234499,6.87606733,56.47941847,watermelon,Potassium Chloride
91,7,53,25.13735887,6.457216535,43.52897517,watermelon,Potassium Chloride
86,6,53,25.92030221,6.921847888,42.10681516,watermelon,Potassium Chloride
107,5,52,26.6634609,6.881425746,57.40847165,watermelon,Potassium Chloride
103,16,49,24.06731461,6.915717008,51.75212401,watermelon,Potassium Chloride
101,20,48,24.6774157,6.206247494,57.05709413,watermelon,Potassium Chloride
85,25,47,26.11440416,6.29542477,58.48160844,watermelon,Potassium Chloride
84,7,51,26.81530456,6.399669044,55.74073582,watermelon,Potassium Chloride
102,28,54,25.15623099,6.862157042,55.49541453,watermelon,Potassium Chloride
98,25,52,25.2801372,6.224066378,49.29456609,watermelon,Potassium Chloride
97,25,50,26.22005978,6.093814669,49.08553937,watermelon,Potassium Chloride
90,16,45,24.92093261,6.291540278,50.55710813,watermelon,Potassium Chloride
95,12,46,26.21667586,6.32281728,54.65423596,watermelon,Potassium Chloride
82,23,49,26.81383586,6.873283991,51.70497792,watermelon,Potassium Chloride
82,25,51,24.31334971,6.074209622,48.11248366,watermelon,Potassium Chloride
110,28,46,24.29105004,6.49889585,51.26046418,watermelon,Potassium Chloride
118,21,51,24.42998931,6.678805092,48.58241822,watermelon,Potassium Chloride
120,20,45,25.66576039,6.114128685,54.22722466,watermelon,Potassium Chloride
91,7,52,25.07803672,6.405054243,56.39962921,watermelon,Potassium Chloride
81,6,55,24.88910524,6.110142735,51.70699144,watermelon,Potassium Chloride
101,13,54,25.42900869,6.828982708,56.34144589,watermelon,Potassium Chloride
101,17,55,24.37118217,6.451499764,44.63907691,watermelon,Potassium Chloride
111,6,53,26.4930645,6.313512999,46.06382209,watermelon,Potassium Chloride
107,10,49,25.83202912,6.755192025,45.24690619,watermelon,Potassium Chloride
115,11,46,24.41592661,6.623167177,40.32161859,watermelon,Potassium Chloride
84,25,52,24.37190239,6.12532356,44.20899581,watermelon,Potassium Chloride
120,7,47,24.24782473,6.653867608,54.7657624,watermelon,Potassium Chloride
91,12,46,24.64458469,6.343942518,48.31219031,watermelon,Potassium Chloride
89,22,52,24.89681131,6.217300786,53.14626213,watermelon,Potassium Chloride
113,19,46,25.41864024,6.286387658,49.52320689,watermelon,Potassium Chloride
97,22,50,26.26028739,6.7698938,58.97878791,watermelon,Potassium Chloride
117,30,50,24.90123934,6.744966312,46.59207341,watermelon,Potassium Chloride
90,14,52,24.84740848,6.391858432,59.67927244,watermelon,Potassium Chloride
104,23,47,26.98212846,6.770434148,42.91292205,watermelon,Potassium Chloride
81,16,45,26.90435747,6.727468157,59.75980023,watermelon,Potassium Chloride
88,5,47,25.86475496,6.662244646,41.16554802,watermelon,Potassium Chloride
92,7,45,26.70607759,6.944640222,51.51033554,watermelon,Potassium Chloride
81,18,50,26.44019475,6.507110986,47.81847573,watermelon,Potassium Chloride
111,5,55,26.283443,6.520663422,50.78669728,watermelon,Potassium Chloride
108,23,51,26.84366082,6.106500787,40.228644,watermelon,Potassium Chloride
113,30,50,26.03967219,6.277484043,43.87712348,watermelon,Potassium Chloride
83,10,53,24.92994759,6.195142279,48.75859458,watermelon,Potassium Chloride
101,11,51,25.50736962,6.792035575,44.2068997,watermelon,Potassium Chloride
114,21,55,25.4438391,6.472756256,57.51549686,watermelon,Potassium Chloride
99,6,45,26.12588914,6.000975617,40.71210074,watermelon,Potassium Chloride
92,20,55,25.10474753,6.587791262,59.26519444,watermelon,Potassium Chloride
92,7,48,26.27520631,6.956508826,54.38748495,watermelon,Potassium Chloride
91,24,55,26.27061608,6.259086583,46.76837499,watermelon,Potassium Chloride
110,21,54,26.73690828,6.747537642,47.46447019,watermelon,Potassium Chloride
112,25,51,25.04746944,6.932537231,56.72496677,watermelon,Potassium Chloride
89,25,54,24.69368934,6.353107393,48.99390828,watermelon,Potassium Chloride
100,10,53,24.54356968,6.211748957,42.00660251,watermelon,Potassium Chloride
83,22,54,25.89762315,6.277245254,54.49960057,watermelon,Potassium Chloride
95,14,50,26.6333118,6.560443519,56.31866159,watermelon,Potassium Chloride
119,30,49,25.35794749,6.903020221,47.72078245,watermelon,Potassium Chloride
97,12,47,25.28784623,6.765094964,58.28697664,watermelon,Potassium Chloride
110,7,45,26.63838589,6.189213927,48.32428609,watermelon,Potassium Chloride
96,18,50,25.3310446,6.904241707,41.53218699,watermelon,Potassium Chloride
83,23,55,26.89750174,6.463271076,43.97193745,watermelon,Potassium Chloride
120,24,47,26.98603693,6.260838965,58.54876687,watermelon,Potassium Chloride
115,17,55,27.57826922,6.776533055,28.08253201,muskmelon,MOP
114,27,48,27.82054812,6.528404378,26.32405487,muskmelon,MOP
101,25,52,29.09910406,6.750145572,22.52497327,muskmelon,MOP
118,18,52,28.04943594,6.562832807,20.76223014,muskmelon,MOP
95,26,45,29.91690582,6.117530021,28.16057247,muskmelon,MOP
81,25,49,29.86895762,6.076459669,26.26243014,muskmelon,MOP
117,24,53,29.17220859,6.293486295,21.30290472,muskmelon,MOP
114,30,51,29.24908541,6.069171847,25.93496537,muskmelon,MOP
113,6,52,27.76317235,6.740983646,25.21609113,muskmelon,MOP
108,26,52,28.82629037,6.201797639,26.23838511,muskmelon,MOP
81,30,48,28.52379742,6.041027474,29.86681385,muskmelon,MOP
115,9,52,29.06785065,6.019372459,29.1194739,muskmelon,MOP
83,7,45,29.08417927,6.704104127,25.33014238,muskmelon,MOP
84,21,55,28.47090661,6.494251024,21.08484101,muskmelon,MOP
109,26,45,28.27973674,6.224535449,21.58992507,muskmelon,MOP
95,27,55,28.47212559,6.160414414,20.88620369,muskmelon,MOP
119,5,55,29.68846716,6.168757984,26.83924845,muskmelon,MOP
110,14,51,27.02415146,6.085444691,21.26034986,muskmelon,MOP
82,18,48,29.09588297,6.159050816,26.70581328,muskmelon,MOP
87,14,48,29.69238699,6.606033244,29.1102594,muskmelon,MOP
85,9,53,28.20619412,6.447662945,28.78654515,muskmelon,MOP
100,6,53,29.05248036,6.105909623,23.66620626,muskmelon,MOP
107,12,46,29.57240298,6.559763394,27.56918621,muskmelon,MOP
91,13,47,29.10968327,6.14410903,27.95602304,muskmelon,MOP
102,25,50,28.20480805,6.099662369,20.36001144,muskmelon,MOP
117,25,53,29.11858526,6.413927319,24.52020164,muskmelon,MOP
85,21,52,29.62800691,6.075144116,23.69586761,muskmelon,MOP
104,25,55,29.81196601,6.123802502,22.68766503,muskmelon,MOP
102,24,54,27.72338349,6.698468621,22.81863447,muskmelon,MOP
116,25,50,29.26092798,6.088885814,28.70627683,muskmelon,MOP
100,17,48,29.72791119,6.367800632,26.52364146,muskmelon,MOP
110,25,54,28.91105641,6.425930938,23.44398467,muskmelon,MOP
104,25,51,28.96361426,6.469983276,23.56130173,muskmelon,MOP
107,11,54,28.59052369,6.094016338,29.44008034,muskmelon,MOP
98,26,52,27.33897716,6.150090899,28.69113835,muskmelon,MOP
88,17,52,29.90415889,6.646962425,25.37828397,muskmelon,MOP
87,25,46,27.42711692,6.379690748,21.7508774,muskmelon,MOP
120,8,46,29.55657523,6.732834334,28.36535596,muskmelon,MOP
95,13,46,29.84070774,6.126019932,23.28207838,muskmelon,MOP
108,22,47,28.53545677,6.161123579,25.1290048,muskmelon,MOP
82,13,52,27.11535046,6.442810053,26.51924782,muskmelon,MOP
120,23,55,27.84492803,6.732049075,26.47844429,muskmelon,MOP
110,22,47,29.03157242,6.243673725,24.93861254,muskmelon,MOP
95,23,45,27.82424457,6.266208727,21.19014526,muskmelon,MOP
106,10,49,27.72653142,6.350623739,20.21126747,muskmelon,MOP
99,12,52,28.69708334,6.002927293,22.21807088,muskmelon,MOP
106,20,51,29.73019662,6.342573112,20.49035619,muskmelon,MOP
83,11,53,29.54097171,6.163921248,21.9653077,muskmelon,MOP
117,19,55,28.80311922,6.121745389,25.16359891,muskmelon,MOP
98,26,49,27.29035669,6.130160473,23.49535234,muskmelon,MOP
113,20,48,27.46583649,6.440584681,27.27899847,muskmelon,MOP
101,17,47,29.49401389,6.185053234,26.30820876,muskmelon,MOP
98,7,45,27.79161808,6.157724816,26.85422624,muskmelon,MOP
93,22,48,29.12533739,6.776987974,21.90440445,muskmelon,MOP
95,21,47,27.93114233,6.431970877,20.66127836,muskmelon,MOP
109,12,48,29.45771748,6.708743843,20.76212031,muskmelon,MOP
118,12,47,27.96872279,6.010739645,28.94766949,muskmelon,MOP
100,14,49,29.48882958,6.365956658,26.01909355,muskmelon,MOP
89,9,47,29.47156259,6.668382766,28.75226067,muskmelon,MOP
95,16,46,27.0767265,6.74669542,24.4514648,muskmelon,MOP
95,7,45,27.30008597,6.031665834,25.09484511,muskmelon,MOP
87,6,45,29.82729394,6.40077205,22.84203589,muskmelon,MOP
93,20,50,29.93061247,6.448792689,24.34814338,muskmelon,MOP
84,29,49,29.94349168,6.251420275,20.39020503,muskmelon,MOP
111,5,47,28.03306461,6.274452811,21.17924769,muskmelon,MOP
111,5,52,29.8843055,6.135996372,21.0000988,muskmelon,MOP
111,15,54,27.7058373,6.194090172,22.06207161,muskmelon,MOP
89,11,47,29.78714005,6.327822962,27.8659442,muskmelon,MOP
110,15,48,28.57819995,6.212567211,27.5987178,muskmelon,MOP
95,30,52,29.48069921,6.640470863,26.0365768,muskmelon,MOP
115,12,52,27.51492243,6.685553129,21.01796432,muskmelon,MOP
120,25,50,28.05457761,6.327210469,21.84869328,muskmelon,MOP
102,11,45,29.03167341,6.35544263,24.15591199,muskmelon,MOP
94,5,55,28.5854649,6.085682344,26.88372572,muskmelon,MOP
84,18,46,27.08808014,6.781050373,25.32159689,muskmelon,MOP
107,22,54,27.99611732,6.630301421,21.61893763,muskmelon,MOP
80,18,52,27.87317436,6.484799661,24.05207925,muskmelon,MOP
86,18,45,28.96586565,6.566759102,22.25838137,muskmelon,MOP
113,28,48,28.87726019,6.170520518,24.44267592,muskmelon,MOP
115,18,53,29.17052093,6.012480351,22.06994464,muskmelon,MOP
82,20,54,29.34033587,6.541150335,21.44532907,muskmelon,MOP
98,22,47,29.07265321,6.341400922,28.83568362,muskmelon,MOP
117,25,54,28.68275966,6.150686364,29.11187663,muskmelon,MOP
83,15,49,28.92705913,6.438008153,23.20076686,muskmelon,MOP
120,16,51,27.99901833,6.547041903,23.28618248,muskmelon,MOP
111,5,50,27.59350075,6.399891457,24.84266123,muskmelon,MOP
85,21,47,29.87331077,6.186770318,24.69720481,muskmelon,MOP
90,23,54,28.55852465,6.159020864,27.26588346,muskmelon,MOP
99,29,55,29.19378695,6.660954816,26.48240255,muskmelon,MOP
102,11,47,27.98780984,6.504906979,27.14509034,muskmelon,MOP
80,18,51,28.05380704,6.706053225,20.76582087,muskmelon,MOP
87,21,52,27.3506296,6.067665498,27.21244021,muskmelon,MOP
114,8,52,29.34081108,6.419083092,28.22908103,muskmelon,MOP
99,6,46,28.61475136,6.39637861,28.98574189,muskmelon,MOP
89,25,50,27.04863538,6.375923383,25.08146686,muskmelon,MOP
96,13,55,29.5275305,6.700337732,21.13545688,muskmelon,MOP
82,26,47,28.50416396,6.565312653,24.20007242,muskmelon,MOP
106,21,52,28.89578588,6.286515359,23.0362503,muskmelon,MOP
90,15,52,27.04927452,6.448061578,23.65747461,muskmelon,MOP
106,16,54,28.96017885,6.585872508,24.7458198,muskmelon,MOP
24,128,196,22.75088787,5.521466996,110.4317855,apple,Potassium Sulphate
7,144,197,23.8494014,6.133220586,114.0512495,apple,Potassium Sulphate
14,128,205,22.60800988,6.226289556,116.0396587,apple,Potassium Sulphate
8,120,201,21.18667419,6.321152192,122.233323,apple,Potassium Sulphate
20,129,201,23.41044706,5.587905967,116.0777931,apple,Potassium Sulphate
32,137,204,22.86006627,5.824151693,117.7296726,apple,Potassium Sulphate
27,139,205,22.48403042,5.772179946,105.5473627,apple,Potassium Sulphate
0,123,205,22.02775403,5.790993052,121.1349176,apple,Potassium Sulphate
22,144,196,21.91191314,6.499226821,117.0761277,apple,Potassium Sulphate
1,124,199,23.71059131,5.658473817,112.6676589,apple,Potassium Sulphate
30,122,197,21.37784654,5.573241391,106.1417017,apple,Potassium Sulphate
29,121,196,22.84852833,6.079497202,123.5977843,apple,Potassium Sulphate
13,126,204,23.1094265,6.383180271,108.183792,apple,Potassium Sulphate
9,139,199,23.25230817,5.867420996,105.3558408,apple,Potassium Sulphate
0,133,200,23.67287749,5.708418722,104.2298028,apple,Potassium Sulphate
30,143,199,23.76881552,5.7983508,102.2648546,apple,Potassium Sulphate
36,140,198,23.34386401,6.28188384,104.4267991,apple,Potassium Sulphate
37,137,199,22.63946441,5.697945522,108.3405879,apple,Potassium Sulphate
33,121,203,22.45696744,5.605934087,114.8407725,apple,Potassium Sulphate
7,144,195,22.96388477,5.85648105,104.6472986,apple,Potassium Sulphate
35,128,205,21.07273439,6.041053829,107.8737015,apple,Potassium Sulphate
29,128,198,22.44075021,5.685062404,121.4977331,apple,Potassium Sulphate
2,143,196,22.71271308,5.669489065,109.8852597,apple,Potassium Sulphate
34,140,198,21.70416965,5.751707342,115.1781396,apple,Potassium Sulphate
29,144,204,22.43324518,5.800448951,119.1025189,apple,Potassium Sulphate
32,141,203,21.25941052,5.821347769,109.0658471,apple,Potassium Sulphate
13,144,197,22.9215706,6.28022267,105.6941544,apple,Potassium Sulphate
25,143,198,22.81212536,6.027314401,107.855225,apple,Potassium Sulphate
9,137,200,21.12152071,5.636687393,102.8017203,apple,Potassium Sulphate
6,144,198,21.11478672,5.559363609,104.5086618,apple,Potassium Sulphate
37,126,196,23.59997268,5.596449493,107.1728191,apple,Potassium Sulphate
2,120,203,23.12652652,5.893492999,108.6211833,apple,Potassium Sulphate
11,143,197,22.98458907,5.875718516,122.1952483,apple,Potassium Sulphate
10,141,201,22.12659387,6.386021424,104.5412275,apple,Potassium Sulphate
24,142,202,22.53779727,5.710819862,101.8474768,apple,Potassium Sulphate
23,138,195,22.49095104,5.795985716,124.3915101,apple,Potassium Sulphate
18,125,204,22.35548159,6.046673619,116.7366261,apple,Potassium Sulphate
13,121,196,22.20700989,6.443382913,120.1593771,apple,Potassium Sulphate
